symbol,data,2019-12-31,2020-12-31,2021-12-31,2022-12-31,2023-12-31,2024-12-31
W,Other Income Expense,,-86341628.0,9452814.0,3331630.0,11719460.0,
W,Other Non Operating Income Expenses,,4126700.0,9452814.0,3331630.0,11719460.0,
W,Special Income Charges,60373882.0,-97650768.0,0.0,-181311458.0,,
W,Gain On Sale Of Business,174874978.0,-119790528.0,0.0,-100711458.0,,
W,Write Off,0.0,0.0,0.0,0.0,,
W,Impairment Of Capital Assets,114501096.0,-22139760.0,0.0,80600000.0,,
W,Gain On Sale Of Security,-6253754.0,7182440.0,-319941.0,,,
W,Net Non Operating Interest Income Expense,,-16438796.0,-14438332.0,-56518481.0,-39942408.0,
W,Interest Expense Non Operating,,16583786.0,14445857.0,56518481.0,39942408.0,
W,Interest Income Non Operating,804393.0,144990.0,7525.0,13885.0,,
W,Operating Income,,-131633274.0,-100561699.0,-283227746.0,-120425188.0,
W,Operating Expense,,261256731.0,227787711.0,455412616.0,272531039.0,
W,Provision For Doubtful Accounts,-10363495.0,-3067046.0,0.0,,,
W,Selling General And Administration,,264323777.0,227787711.0,455412616.0,272531039.0,
W,Selling And Marketing Expense,,133147353.0,124286190.0,154744970.0,155764663.0,
W,General And Administrative Expense,,131176424.0,103501521.0,300667646.0,116766376.0,
W,Other Gand A,,116296192.0,95997183.0,300667646.0,116766376.0,
W,Salaries And Wages,23084104.0,14880232.0,7504338.0,7406221.0,,
W,Gross Profit,,129623457.0,127226012.0,172184870.0,152105851.0,
W,Cost Of Revenue,,285991706.0,126817632.0,172301732.0,159669034.0,
W,Total Revenue,,415615163.0,254043644.0,344486602.0,311774885.0,
W,Operating Revenue,,415615163.0,254043644.0,344486602.0,311774885.0,
WACOAL,Tax Effect Of Unusual Items,,56035235.08,12099602.18,2335896.52,3258100.56,
WACOAL,Tax Rate For Calcs,,0.22,0.23,0.04,0.04,
WACOAL,Normalized EBITDA,,-536065980.0,-128492930.0,145051935.0,92386906.0,
WACOAL,Total Unusual Items,,254705614.0,52606966.0,58397413.0,81452514.0,
WACOAL,Total Unusual Items Excluding Goodwill,,254705614.0,52606966.0,58397413.0,81452514.0,
WACOAL,Net Income From Continuing Operation Net Minority Interest,,-314883792.0,-144441214.0,102936265.0,78479752.0,
WACOAL,Reconciled Depreciation,,122473745.0,110746135.0,95276573.0,90418870.0,
WACOAL,Reconciled Cost Of Revenue,,2229188820.0,2253905823.0,2563687991.0,2249627892.0,
WACOAL,EBITDA,,-281360366.0,-75885964.0,203449348.0,173839420.0,
WACOAL,EBIT,,-403834111.0,-186632099.0,108172775.0,83420550.0,
WACOAL,Net Interest Income,,9145764.0,6269957.0,3997656.0,7854203.0,
WACOAL,Interest Expense,,1383022.0,1337751.0,1205569.0,1610900.0,
WACOAL,Interest Income,,10528786.0,7607708.0,5203225.0,9465103.0,
WACOAL,Normalized Income,,-513554170.92,-184948577.82,46874748.52,285338.56,
WACOAL,Net Income From Continuing And Discontinued Operation,,-314883792.0,-144441214.0,102936265.0,78479752.0,
WACOAL,Total Expenses,,3649511455.0,3503723651.0,3933275854.0,3675652849.0,
WACOAL,Total Operating Income As Reported,,-384938097.0,-171492469.0,99445734.0,74205668.0,
WACOAL,Diluted Average Shares,,120000000.0,120000000.0,120000000.0,120000000.0,
WACOAL,Basic Average Shares,,120000000.0,120000000.0,120000000.0,120000000.0,
WACOAL,Diluted EPS,,-2.62,-1.2,0.86,0.65,
WACOAL,Basic EPS,,-2.62,-1.2,0.86,0.65,
WACOAL,Diluted NI Availto Com Stockholders,,-314883792.0,-144441214.0,102936265.0,78479752.0,
WACOAL,Net Income Common Stockholders,,-314883792.0,-144441214.0,102936265.0,78479752.0,
WACOAL,Net Income,,-314883792.0,-144441214.0,102936265.0,78479752.0,
WACOAL,Minority Interests,,22611.0,1284.0,-8834.0,-31790.0,
WACOAL,Net Income Including Noncontrolling Interests,,-314906403.0,-144442498.0,102945099.0,78511542.0,
WACOAL,Net Income Continuous Operations,,-314906403.0,-144442498.0,102945099.0,78511542.0,
WACOAL,Tax Provision,,-90310730.0,-43527352.0,4022107.0,3298108.0,
WACOAL,Pretax Income,,-405217133.0,-187969850.0,106967206.0,81809650.0,
WACOAL,Other Income Expense,,278943428.0,65704206.0,100284705.0,140693027.0,
WACOAL,Other Non Operating Income Expenses,,43133828.0,28236870.0,33160251.0,50025631.0,
WACOAL,Special Income Charges,,194635204.0,1187171.0,1962580.0,-3199084.0,
WACOAL,Gain On Sale Of Ppe,,194635204.0,1187171.0,1962580.0,1845201.0,
WACOAL,Write Off,,0.0,0.0,0.0,5044285.0,
WACOAL,Earnings From Equity Interest,,-18896014.0,-15139630.0,8727041.0,9214882.0,
WACOAL,Gain On Sale Of Security,,60070410.0,51419795.0,56434833.0,84651598.0,
WACOAL,Net Non Operating Interest Income Expense,,9145764.0,6269957.0,3997656.0,7854203.0,
WACOAL,Interest Expense Non Operating,,1383022.0,1337751.0,1205569.0,1610900.0,
WACOAL,Interest Income Non Operating,,10528786.0,7607708.0,5203225.0,9465103.0,
WACOAL,Operating Income,,-693306325.0,-259944013.0,2684845.0,-66737580.0,
WACOAL,Operating Expense,,1420322635.0,1249817828.0,1369587863.0,1426024957.0,
WACOAL,Other Operating Expenses,72717236.0,57538710.0,56186722.0,61661395.0,,
WACOAL,Selling General And Administration,,1362783925.0,1193631106.0,1369587863.0,1426024957.0,
WACOAL,Selling And Marketing Expense,,752258112.0,700603895.0,792874748.0,834628485.0,
WACOAL,General And Administrative Expense,,610525813.0,493027211.0,576713115.0,591396472.0,
WACOAL,Other Gand A,,610525813.0,493027211.0,515051720.0,526474662.0,
WACOAL,Salaries And Wages,,,,61661395.0,64921810.0,
WACOAL,Gross Profit,,727016310.0,989873815.0,1372272708.0,1359287377.0,
WACOAL,Cost Of Revenue,,2229188820.0,2253905823.0,2563687991.0,2249627892.0,
WACOAL,Total Revenue,,2956205130.0,3243779638.0,3935960699.0,3608915269.0,
WACOAL,Operating Revenue,,2956205130.0,3243779638.0,3935960699.0,3608915269.0,
WARRIX,Tax Effect Of Unusual Items,,,0.0,0.0,,
WARRIX,Tax Rate For Calcs,,,0.2101,0.1533,,
WARRIX,Normalized EBITDA,,,63492740.04,196554103.37,,
WARRIX,Net Income From Continuing Operation Net Minority Interest,,,14235614.22,128489484.14,,
WARRIX,Reconciled Depreciation,,,27735072.02,28364043.39,,
WARRIX,Reconciled Cost Of Revenue,,,355491736.58,571095858.41,,
WARRIX,EBITDA,,,63492740.04,196554103.37,,
WARRIX,EBIT,,,35757668.02,168190059.98,,
WARRIX,Net Interest Income,,,-17735089.89,-16430038.56,,
WARRIX,Interest Expense,,,17735089.89,16430038.56,,
WARRIX,Normalized Income,,,14235614.22,128489484.14,,
WARRIX,Net Income From Continuing And Discontinued Operation,,,14235614.22,128489484.14,,
WARRIX,Total Expenses,,,611932798.19,894696413.79,,
WARRIX,Total Operating Income As Reported,,,35757668.02,168190059.98,,
WARRIX,Diluted Average Shares,,,600000000.0,367743562.0,,
WARRIX,Basic Average Shares,,,600000000.0,367743562.0,,
WARRIX,Diluted EPS,,,0.023726,0.35,,
WARRIX,Basic EPS,,,0.023726,0.35,,
WARRIX,Diluted NI Availto Com Stockholders,,,14235614.22,128489484.14,,
WARRIX,Net Income Common Stockholders,,,14235614.22,128489484.14,,
WARRIX,Net Income,,,14235614.22,128489484.14,,
WARRIX,Net Income Including Noncontrolling Interests,,,14235614.22,128489484.14,,
WARRIX,Net Income Continuous Operations,,,14235614.22,128489484.14,,
WARRIX,Tax Provision,,,3786963.91,23270537.28,,
WARRIX,Pretax Income,,,18022578.13,151760021.42,,
WARRIX,Net Non Operating Interest Income Expense,,,-17735089.89,-16430038.56,,
WARRIX,Interest Expense Non Operating,,,17735089.89,16430038.56,,
WARRIX,Operating Income,,,35757668.02,168190059.98,,
WARRIX,Operating Expense,,,256441061.61,323600555.38,,
WARRIX,Other Operating Expenses,,,-10403269.16,-11735546.56,,
WARRIX,Selling General And Administration,,,266844330.77,335336101.94,,
WARRIX,Selling And Marketing Expense,,,200395084.47,254946574.16,,
WARRIX,General And Administrative Expense,,,66449246.3,80389527.78,,
WARRIX,Other Gand A,,,66449246.3,80389527.78,,
WARRIX,Gross Profit,,,292198729.63,491790615.36,,
WARRIX,Cost Of Revenue,,,355491736.58,571095858.41,,
WARRIX,Total Revenue,,,647690466.21,1062886473.77,,
WARRIX,Operating Revenue,,,647690466.21,1062886473.77,,
WAVE,Tax Effect Of Unusual Items,,-17133154.818595,-128355358.8,-2521394.6,2395501.4,
WAVE,Tax Rate For Calcs,,0.176162,0.2,0.2,0.2,
WAVE,Normalized EBITDA,,211872266.0,161382511.0,-30942756.0,25283690.0,
WAVE,Total Unusual Items,,-97258112.0,-641776794.0,-12606973.0,11977507.0,
WAVE,Total Unusual Items Excluding Goodwill,,-97258112.0,-641776794.0,-12606973.0,11977507.0,
WAVE,Net Income From Continuing Operation Net Minority Interest,,-92108966.0,-688381899.0,-122908304.0,-17461305.0,
WAVE,Reconciled Depreciation,,231116049.0,152151250.0,65344055.0,54115749.0,
WAVE,Reconciled Cost Of Revenue,,291265640.0,214286349.0,247974143.0,267090550.0,
WAVE,EBITDA,,114614154.0,-480394283.0,-43549729.0,37261197.0,
WAVE,EBIT,,-116501895.0,-632545533.0,-108893784.0,-16854552.0,
WAVE,Net Interest Income,,-25117421.0,-21892686.0,-13070985.0,-2240103.0,
WAVE,Interest Expense,,26459721.0,22958240.0,13956401.0,3461998.0,
WAVE,Interest Income,,1342300.0,1065554.0,885416.0,1221895.0,
WAVE,Normalized Income,,-11984008.818595,-174960463.8,-112822725.6,-27043310.6,
WAVE,Net Income From Continuing And Discontinued Operation,,-201088861.0,-692764568.0,-65807794.0,-15895573.0,
WAVE,Total Expenses,,478315556.0,345923917.0,400822163.0,480598659.0,
WAVE,Rent Expense Supplemental,,7583536.0,7286982.0,5953737.0,12511568.0,
WAVE,Diluted Average Shares,,1892505259.0,2802014320.0,2431838610.0,11443296441.0,
WAVE,Basic Average Shares,,1892505259.0,2802014320.0,2431838610.0,9030084008.0,
WAVE,Diluted EPS,,-0.106214,-0.24746,-0.027124,-0.001937,
WAVE,Basic EPS,,-0.106214,-0.24746,-0.027124,-0.001937,
WAVE,Diluted NI Availto Com Stockholders,,-201088861.0,-692764568.0,-65807794.0,-15895573.0,
WAVE,Net Income Common Stockholders,,-201088861.0,-692764568.0,-65807794.0,-15895573.0,
WAVE,Net Income,,-201088861.0,-692764568.0,-65807794.0,-15895573.0,
WAVE,Minority Interests,,25668288.0,0.0,0.0,4420023.0,
WAVE,Net Income Including Noncontrolling Interests,,-226757149.0,-692764568.0,-65807794.0,-20315596.0,
WAVE,Net Income Discontinuous Operations,,-108979895.0,-4382669.0,57100510.0,1565732.0,
WAVE,Net Income Continuous Operations,,-117777254.0,-688381899.0,-122908304.0,-21881328.0,
WAVE,Tax Provision,,-25184362.0,32878126.0,58119.0,1564778.0,
WAVE,Pretax Income,,-142961616.0,-655503773.0,-122850185.0,-20316550.0,
WAVE,Other Income Expense,,-94505146.0,-573724407.0,4946983.0,14192463.0,
WAVE,Other Non Operating Income Expenses,,4477365.0,42796256.0,7537566.0,2214956.0,
WAVE,Special Income Charges,,-97885508.0,-634845951.0,-13788832.0,-890307.0,
WAVE,Gain On Sale Of Ppe,,1213891.0,0.0,99094.0,114693.0,
WAVE,Gain On Sale Of Business,,900601.0,0.0,-13887926.0,0.0,
WAVE,Other Special Charges,-3125174.0,-2987923.0,-4727279.0,,,
WAVE,Write Off,,0.0,0.0,0.0,1005000.0,
WAVE,Impairment Of Capital Assets,0.0,100000000.0,634845951.0,0.0,,
WAVE,Earnings From Equity Interest,,-1724399.0,25256131.0,10016390.0,0.0,
WAVE,Gain On Sale Of Security,,627396.0,-6930843.0,1181859.0,12867814.0,
WAVE,Net Non Operating Interest Income Expense,,-25117421.0,-21892686.0,-13070985.0,-2240103.0,
WAVE,Interest Expense Non Operating,,26459721.0,22958240.0,13956401.0,3461998.0,
WAVE,Interest Income Non Operating,,1342300.0,1065554.0,885416.0,1221895.0,
WAVE,Operating Income,,-23339049.0,-59886680.0,-114726183.0,-32268910.0,
WAVE,Operating Expense,,187049916.0,131637568.0,152848020.0,213508109.0,
WAVE,Selling General And Administration,,187049916.0,131637568.0,152848020.0,213508109.0,
WAVE,Selling And Marketing Expense,,39696864.0,28926442.0,38240180.0,52503669.0,
WAVE,General And Administrative Expense,,147353052.0,102711126.0,114607840.0,161004440.0,
WAVE,Other Gand A,,147353052.0,102711126.0,114607840.0,161004440.0,
WAVE,Gross Profit,,163710867.0,71750888.0,38121837.0,181239199.0,
WAVE,Cost Of Revenue,,291265640.0,214286349.0,247974143.0,267090550.0,
WAVE,Total Revenue,,454976507.0,286037237.0,286095980.0,448329749.0,
WAVE,Operating Revenue,,454976507.0,286037237.0,286095980.0,448329749.0,
WELL,Tax Effect Of Unusual Items,,0.0,-10164738.6,0.0,0.0,
WELL,Tax Rate For Calcs,,0.0,0.2,0.0,0.0,
WELL,Normalized EBITDA,,-249970229.0,70018112.0,2579013.0,-13553119.0,
WELL,Total Unusual Items,,,-50823693.0,-132976611.0,0.0,
WELL,Total Unusual Items Excluding Goodwill,,,-50823693.0,-132976611.0,0.0,
WELL,Net Income From Continuing Operation Net Minority Interest,,-265403208.0,12988205.0,-132119666.0,-14690467.0,
WELL,Reconciled Depreciation,,1086097.0,2163570.0,1524612.0,1083831.0,
WELL,Reconciled Cost Of Revenue,,0.0,0.0,871036.0,632314.0,
WELL,EBITDA,,-249970229.0,19194419.0,-130397598.0,-13553119.0,
WELL,EBIT,,-251056326.0,17030849.0,-131922210.0,-14636950.0,
WELL,Net Interest Income,,-14346882.0,-4042644.0,-197456.0,-53517.0,
WELL,Interest Expense,,14346882.0,4042644.0,197456.0,53517.0,
WELL,Normalized Income,,-265403208.0,53647159.4,856945.0,-14690467.0,
WELL,Net Income From Continuing And Discontinued Operation,,-265403208.0,12988205.0,-132119666.0,-14690467.0,
WELL,Total Expenses,,159053159.0,-67854542.0,475733.0,16324277.0,
WELL,Total Operating Income As Reported,,-157177040.0,17030849.0,-131922210.0,-14636950.0,
WELL,Diluted Average Shares,,270910000.0,319239000.0,340909972.0,311743305.0,
WELL,Basic Average Shares,,270910000.0,319239000.0,340909972.0,311743305.0,
WELL,Diluted EPS,,-0.98,0.041,-0.388,-0.047,
WELL,Basic EPS,,-0.98,0.041,-0.388,-0.047,
WELL,Diluted NI Availto Com Stockholders,,-265403208.0,12988205.0,-132119666.0,-14690467.0,
WELL,Net Income Common Stockholders,,-265403208.0,12988205.0,-132119666.0,-14690467.0,
WELL,Net Income,,-265403208.0,12988205.0,-132119666.0,-14690467.0,
WELL,Minority Interests,70146500.54,62586190.82,,,,
WELL,Net Income Including Noncontrolling Interests,,-265403208.0,12988205.0,-132119666.0,-14690467.0,
WELL,Net Income Continuous Operations,,-265403208.0,12988205.0,-132119666.0,-14690467.0,
WELL,Tax Provision,-38281612.27,-38547844.8,,,,
WELL,Pretax Income,,-265403208.0,12988205.0,-132119666.0,-14690467.0,
WELL,Other Income Expense,,-93879286.0,-50823693.0,-132976611.0,940726.0,
WELL,Other Non Operating Income Expenses,43464810.22,28724742.35,,1971573.0,940726.0,
WELL,Special Income Charges,,,-40823693.0,-132976611.0,0.0,
WELL,Gain On Sale Of Business,,,0.0,-60111202.0,-104321390.0,
WELL,Other Special Charges,,,,7015356.0,,
WELL,Write Off,,,40823693.0,65850053.0,-104321390.0,
WELL,Earnings From Equity Interest,,-93879286.0,0.0,0.0,,
WELL,Gain On Sale Of Security,,,-10000000.0,,,
WELL,Net Non Operating Interest Income Expense,,-14346882.0,-4042644.0,-197456.0,-53517.0,
WELL,Interest Expense Non Operating,,14346882.0,4042644.0,197456.0,53517.0,
WELL,Operating Income,,-157177040.0,67854542.0,1054401.0,-14636950.0,
WELL,Operating Expense,,159053159.0,-67854542.0,-395303.0,15691963.0,
WELL,Other Operating Expenses,,-26480307.0,-8961970.0,-1971573.0,-940726.0,
WELL,Provision For Doubtful Accounts,,163914303.0,-82244139.0,-24616890.0,-2382043.0,
WELL,Selling General And Administration,,21619163.0,23351567.0,26193160.0,19014732.0,
WELL,Selling And Marketing Expense,354000.0,0.0,,,,
WELL,General And Administrative Expense,,21619163.0,23351567.0,26193160.0,19014732.0,
WELL,Other Gand A,,21619163.0,23351567.0,26193160.0,19014732.0,
WELL,Gross Profit,,0.0,0.0,659098.0,1055013.0,
WELL,Cost Of Revenue,,0.0,0.0,871036.0,632314.0,
WELL,Total Revenue,,1876119.0,0.0,1530134.0,1687327.0,
WELL,Operating Revenue,,1876119.0,0.0,1530134.0,1687327.0,
WFX,Tax Effect Of Unusual Items,,201384.52,-3897512.14,-2106949.4,-405355.4,
WFX,Tax Rate For Calcs,,0.04,0.17,0.17,0.2,
WFX,Normalized EBITDA,,140391244.0,543816417.0,375981652.0,43068223.0,
WFX,Total Unusual Items,,5034613.0,-22926542.0,-12393820.0,-2026777.0,
WFX,Total Unusual Items Excluding Goodwill,,5034613.0,-22926542.0,-12393820.0,-2026777.0,
WFX,Net Income From Continuing Operation Net Minority Interest,,57812162.0,359103324.0,198492295.0,-141193510.0,
WFX,Reconciled Depreciation,,68841480.0,73514963.0,124618544.0,163349199.0,
WFX,Reconciled Cost Of Revenue,,2218954155.0,2994903647.0,3308837618.0,2779616115.0,
WFX,EBITDA,,145425857.0,520889875.0,363587832.0,41041446.0,
WFX,EBIT,,76584377.0,447374912.0,238969288.0,-122307753.0,
WFX,Net Interest Income,,-21381000.0,-23486000.0,-3985000.0,-19881000.0,
WFX,Interest Expense,,16362000.0,12253000.0,275000.0,16850000.0,
WFX,Normalized Income,,52978933.52,378132353.86,208779165.6,-139572088.4,
WFX,Net Income From Continuing And Discontinued Operation,,57812162.0,359103324.0,198492295.0,-141193510.0,
WFX,Total Expenses,,2320355216.0,3284479709.0,3419325871.0,2860763123.0,
WFX,Total Operating Income As Reported,,81603109.0,458607557.0,242678790.0,-119276361.0,
WFX,Diluted Average Shares,,322200000.0,326401000.0,464200000.0,464200000.0,
WFX,Basic Average Shares,,322200000.0,326401000.0,464200000.0,464200000.0,
WFX,Diluted EPS,,0.179429,1.1,0.43,-0.3,
WFX,Basic EPS,,0.179429,1.1,0.43,-0.3,
WFX,Diluted NI Availto Com Stockholders,,57812162.0,359103324.0,198492295.0,-141193510.0,
WFX,Net Income Common Stockholders,,57812162.0,359103324.0,198492295.0,-141193510.0,
WFX,Net Income,,57812162.0,359103324.0,198492295.0,-141193510.0,
WFX,Net Income Including Noncontrolling Interests,,57812162.0,359103324.0,198492295.0,-141193510.0,
WFX,Net Income Continuous Operations,,57812162.0,359103324.0,198492295.0,-141193510.0,
WFX,Tax Provision,,2410215.0,76018588.0,40201993.0,2035757.0,
WFX,Pretax Income,,60222377.0,435121912.0,238694288.0,-139157753.0,
WFX,Other Income Expense,,5034613.0,-22926542.0,-12393820.0,-2026777.0,
WFX,Gain On Sale Of Security,,5034613.0,-22926542.0,-12393820.0,-2026777.0,
WFX,Net Non Operating Interest Income Expense,,-21381000.0,-23486000.0,-3985000.0,-19881000.0,
WFX,Total Other Finance Cost,,5019000.0,11233000.0,3710000.0,3031000.0,
WFX,Interest Expense Non Operating,,16362000.0,12253000.0,275000.0,16850000.0,
WFX,Operating Income,,76568496.0,481534099.0,255072610.0,-117249584.0,
WFX,Operating Expense,,101401061.0,222582099.0,110488253.0,81147008.0,
WFX,Other Operating Expenses,,-6701009.0,-10561910.0,-32596487.0,-12060822.0,
WFX,Depreciation Amortization Depletion Income Statement,,,6521000.0,8863000.0,,
WFX,Depreciation And Amortization In Income Statement,,,6521000.0,8863000.0,,
WFX,Selling General And Administration,,108102070.0,226623009.0,143084740.0,93207830.0,
WFX,Selling And Marketing Expense,,41059961.0,29667587.0,48382437.0,40226972.0,
WFX,General And Administrative Expense,,67042109.0,196955422.0,94702303.0,52980858.0,
WFX,Other Gand A,,67042109.0,55708422.0,94702303.0,52980858.0,
WFX,Salaries And Wages,,,141247000.0,78864000.0,,
WFX,Gross Profit,,177969557.0,704116198.0,365560863.0,-36102576.0,
WFX,Cost Of Revenue,,2218954155.0,3061897610.0,3308837618.0,2779616115.0,
WFX,Total Revenue,,2396923712.0,3766013808.0,3674398481.0,2743513539.0,
WFX,Operating Revenue,,2396923712.0,3766013808.0,3674398481.0,2743513539.0,
WGE,Tax Effect Of Unusual Items,,0.0,0.0,0.0,0.0,
WGE,Tax Rate For Calcs,,0.2169,0.3033,0.1753,0.0962,
WGE,Normalized EBITDA,,84087448.88,58592627.84,-95659774.24,-202644511.37,
WGE,Net Income From Continuing Operation Net Minority Interest,,45129679.2,14035382.94,-121837813.81,-221485548.75,
WGE,Reconciled Depreciation,,22421654.66,35112582.24,46960846.07,45480816.39,
WGE,Reconciled Cost Of Revenue,,716633396.77,1076940949.91,1716290828.11,1956245889.3,
WGE,EBITDA,,84087448.88,58592627.84,-95659774.24,-202644511.37,
WGE,EBIT,,61665794.22,23480045.6,-142620620.31,-248125327.76,
WGE,Net Interest Income,,-2799450.23,-2798699.78,-4798352.96,-6737813.05,
WGE,Interest Expense,,3448717.69,3343137.51,5130255.13,7396409.89,
